time,time,temp,hum,temp,hum,co2,voc,luc1572448644.9949925,1572448644.0,18.6,36.4,23.95,44.07,0.0,0.0,42.0
1572448711.5431023,1572448710.0,18.6,36.5,23.86,44.07,400.0,0.0,42.0
1572448778.0682096,1572448776.0,18.6,36.4,24.03,44.05,400.0,0.0,42.0
1572448844.6583197,1572448843.0,18.7,36.4,24.09,44.05,400.0,0.0,42.0
1572448911.1794298,1572448910.0,18.7,36.4,23.96,43.97,420.0,3.0,42.0
1572448977.722536,1572448976.0,18.8,36.4,24.09,44.05,402.0,0.0,42.0
1572449044.2726471,1572449043.0,18.8,36.4,23.98,43.97,408.0,1.0,42.0
1572449110.805756,1572449109.0,18.7,36.2,23.83,43.97,406.0,0.0,42.0
1572449177.376865,1572449176.0,18.7,36.3,24.01,43.97,410.0,1.0,42.0
1572449243.9379723,1572449242.0,18.7,36.2,23.99,44.07,410.0,1.0,43.0
1572449310.4800782,1572449309.0,18.8,36.3,23.96,43.97,405.0,0.0,42.0
